item,itemLabel
http://www.wikidata.org/entity/Q96634338,"Sacred Monsters, Sacred Masters"
http://www.wikidata.org/entity/Q96971785,"""À qui appartenaient ces tableaux ?"" Spoliations, restitutions et recherche de provenance :le sort des œuvres d’art revenues d’Allemagne après la guerre Exposition du 25 juin au 26 octobre 2008"
http://www.wikidata.org/entity/Q97375426,Lamassu (Human-Headed Winged Bulls and Lions)
http://www.wikidata.org/entity/Q97375428,Seated Figures
http://www.wikidata.org/entity/Q97375431,"Relief Sculptures, Great Stupa of Amaravati"
http://www.wikidata.org/entity/Q97375434,"Frescoes, Villa of Agrippa Postumus"
http://www.wikidata.org/entity/Q97548173,Me finlaysonilaiset
http://www.wikidata.org/entity/Q97559858,Finlaysonin tehtaat Tampereella 1820 – 1907
http://www.wikidata.org/entity/Q97620328,Tamfelt 1947-1997 : Tampereen verkatehdas = Tammerfors klädesfabrik
http://www.wikidata.org/entity/Q97819903,OSS against the Reich : the World War II diaries of Colonel David K.E. Bruce
http://www.wikidata.org/entity/Q98484030,Frenckellin tehtaan paperit: Tampereen paperitehdas kuvina
http://www.wikidata.org/entity/Q98538746,Pojasta polvi paranee? : Nottbeckien kolme sukupolvea Finlayson & Co:ssa 1836 - 1907
http://www.wikidata.org/entity/Q99301784,Architectura
http://www.wikidata.org/entity/Q42185919,L'Ami des enfants
http://www.wikidata.org/entity/Q31818655,Пеледышан шовыч
http://www.wikidata.org/entity/Q42185024,Ad reclusos et simplices
http://www.wikidata.org/entity/Q8279,شاهنامه
http://www.wikidata.org/entity/Q117893,"Dictionary of Phrase and Fable, Giving the Derivation, Source, or Origin of Common Phrases, Allusions, and Words That Have a Tale to Tell"
http://www.wikidata.org/entity/Q185825,Essai sur les données immédiates de la conscience
http://www.wikidata.org/entity/Q210211,Amazing Grace
http://www.wikidata.org/entity/Q238693,Historia regum Britanniae
http://www.wikidata.org/entity/Q497359,The Peter Principle
http://www.wikidata.org/entity/Q534087,Introductio in analysin infinitorum
http://www.wikidata.org/entity/Q723362,Vatnsdæla saga
http://www.wikidata.org/entity/Q796002,BIS
http://www.wikidata.org/entity/Q846241,Θεαίτητος
http://www.wikidata.org/entity/Q877510,Phänomenologie des Geistes
http://www.wikidata.org/entity/Q913656,La città del sole
http://www.wikidata.org/entity/Q945250,Ritratto di Francesco delle Opere
http://www.wikidata.org/entity/Q1030940,كِتَابُ الشِّفَاء
http://www.wikidata.org/entity/Q1157807,Het Schilder-boeck
http://www.wikidata.org/entity/Q1170453,Λακεδαιμονίων Πολιτεία
http://www.wikidata.org/entity/Q1466677,Zalán futása
http://www.wikidata.org/entity/Q1511128,Geraint ac Enid
http://www.wikidata.org/entity/Q2345410,Les Nourritures terrestres
http://www.wikidata.org/entity/Q2440406,Historiarum libri decem
http://www.wikidata.org/entity/Q2453618,The Blank Slate
http://www.wikidata.org/entity/Q2657367,История Всесоюзной Коммунистической Партии (Большевиков): Краткий курс
http://www.wikidata.org/entity/Q2693509,"Génie du christianisme, ou beautés de la religion chrétienne"
http://www.wikidata.org/entity/Q2826346,Agaguk
http://www.wikidata.org/entity/Q2875931,Osoba i Czyn
http://www.wikidata.org/entity/Q2972092,Τῶν Περὶ Χαιρέαν Καὶ Καλλιρρόην
http://www.wikidata.org/entity/Q3097994,"Quintet for Clarinet and Strings, K. 581 (Mozart)"
http://www.wikidata.org/entity/Q3212134,La ragazza di Bube
http://www.wikidata.org/entity/Q3224025,The Book of Snobs
http://www.wikidata.org/entity/Q3274361,機械
http://www.wikidata.org/entity/Q3394217,Policraticus
http://www.wikidata.org/entity/Q3505462,"Labyrint světa a lusthauz srdce, to jest světlé vymalování, kterak v tom světě a věcech jeho všechněch nic není než matení a motání, kolotání a lopotování, mámení a šalba, bída a tesknost, a naposledy omrzení všeho a zoufání: ale kdož doma v srdci svém sedě, s jediným Pánem Bohem se uzavírá, ten sám k pravému a plnému mysli upokojení a radosti že přichází"
http://www.wikidata.org/entity/Q3556383,Vestiarium Scoticum
http://www.wikidata.org/entity/Q3721351,Éléments de la Philosophie de Newton
http://www.wikidata.org/entity/Q3797308,Runaway
http://www.wikidata.org/entity/Q3801664,Ἱππαρχικός
http://www.wikidata.org/entity/Q4180181,Жизнь Клима Самгина
http://www.wikidata.org/entity/Q4388274,Развитие капитализма в России
http://www.wikidata.org/entity/Q4398268,Россия. Полное географическое описание нашего отечества
http://www.wikidata.org/entity/Q4455149,The Theory of Political Economy
http://www.wikidata.org/entity/Q4750074,Zen no kenkyū
http://www.wikidata.org/entity/Q5234788,David Harum
http://www.wikidata.org/entity/Q5244902,Dē doctrīna christiāna
http://www.wikidata.org/entity/Q5333213,Ecological Imperialism
http://www.wikidata.org/entity/Q5360308,The Oxford Dictionary of English Etymology
http://www.wikidata.org/entity/Q5823315,El Señor de Bembibre
http://www.wikidata.org/entity/Q5853217,Exotic Botany
http://www.wikidata.org/entity/Q5900442,Human Knowledge
http://www.wikidata.org/entity/Q6146213,Three Expeditions into the Interior of Eastern Australia
http://www.wikidata.org/entity/Q7715895,The Battle of the Books
http://www.wikidata.org/entity/Q7927736,Vies arides
http://www.wikidata.org/entity/Q7927736,Vidas Secas
http://www.wikidata.org/entity/Q8778498,España sagrada
http://www.wikidata.org/entity/Q9694072,Cancioneiro Popular Português
http://www.wikidata.org/entity/Q10303561,Iratan e Iracema
http://www.wikidata.org/entity/Q10673128,Soldat med brutet gevär
http://www.wikidata.org/entity/Q11871677,Lettres à une princesse d'Allemagne sur divers sujets de physique et de philosophie
http://www.wikidata.org/entity/Q12041276,Nová rada
http://www.wikidata.org/entity/Q14566684,四元玉鑑
http://www.wikidata.org/entity/Q15072708,В чём моя́ ве́ра?
http://www.wikidata.org/entity/Q15298164,The Geographical Pivot of History
http://www.wikidata.org/entity/Q15888552,Abhandlung über den Ursprung der Sprache
http://www.wikidata.org/entity/Q18235276,疇人傳
http://www.wikidata.org/entity/Q19066645,Περὶ μυστικῆς θεολογίας
http://www.wikidata.org/entity/Q19109845,Ancient Ideals
http://www.wikidata.org/entity/Q19173024,Histoire de France
http://www.wikidata.org/entity/Q19193004,Le Cornet à dés
http://www.wikidata.org/entity/Q19221533,Neue sächsische Kirchengalerie
http://www.wikidata.org/entity/Q19225955,Rote Tage : Baltische Novellen aus der Revolutionszeit
http://www.wikidata.org/entity/Q19226347,Sachsens Kirchen-Galerie
http://www.wikidata.org/entity/Q19251797,A escravidão no Brasil e as medidas que convem tomar para extinguil-a sem damno para a nação
http://www.wikidata.org/entity/Q20592032,Drych yr Amseroedd
http://www.wikidata.org/entity/Q20614084,Igbo olodumare : apa keji ogboju ọdẹ ninu igbo irunmalẹ
http://www.wikidata.org/entity/Q22041003,The battle for open
http://www.wikidata.org/entity/Q24260175,Ὕμνοι
http://www.wikidata.org/entity/Q27187676,Sorting Things Out: Classification and its Consequences
http://www.wikidata.org/entity/Q27453490,The Ascent of Mount Erubus
http://www.wikidata.org/entity/Q42187190,Ballads and Other Poems
http://www.wikidata.org/entity/Q42187421,A boldog ember
http://www.wikidata.org/entity/Q42187614,Calcolo differenziale e principii di calcolo integrale
http://www.wikidata.org/entity/Q42187699,Un caso clinico
http://www.wikidata.org/entity/Q42187857,Chorus of Mushrooms
http://www.wikidata.org/entity/Q42188189,"Considerazioni intorno ai ""Discorsi"" del Machiavelli"
http://www.wikidata.org/entity/Q42188529,De l'intelligence
http://www.wikidata.org/entity/Q42188685,Deciduous Forests of Eastern North America
http://www.wikidata.org/entity/Q42189258,Les Effrontés
http://www.wikidata.org/entity/Q42189561,Essai sur l'indifférence en matière de religion
http://www.wikidata.org/entity/Q42189565,Essais de morale
http://www.wikidata.org/entity/Q42189653,Éthique
http://www.wikidata.org/entity/Q42189653,Ethica sive Scito te ipsum
http://www.wikidata.org/entity/Q42189696,The Everlasting Gospel
http://www.wikidata.org/entity/Q42189812,Fairy Legends and Traditions of the South of Ireland
http://www.wikidata.org/entity/Q42190302,Genera Plantarum ad exemplaria imprimis in herbariis Kewensibus
http://www.wikidata.org/entity/Q42190378,Géométrie descriptive
http://www.wikidata.org/entity/Q42190465,Glimpses of Unfamiliar Japan (first series)
http://www.wikidata.org/entity/Q42190482,God in Christ
http://www.wikidata.org/entity/Q42191037,History of England
http://www.wikidata.org/entity/Q42191099,История еврейского народа
http://www.wikidata.org/entity/Q42191404,In the Beginning
http://www.wikidata.org/entity/Q42191492,The Insect Societies
http://www.wikidata.org/entity/Q42191546,An introduction to logic and scientific method
http://www.wikidata.org/entity/Q42191746,Journals
http://www.wikidata.org/entity/Q42191985,Kung Salomo och Morolf
http://www.wikidata.org/entity/Q42192311,De rebus gestis Ælfredi regis
http://www.wikidata.org/entity/Q42192426,The Logical Structure of Linguistic Theory
http://www.wikidata.org/entity/Q42192547,The Magic Numbers of Dr. Matrix
http://www.wikidata.org/entity/Q42194110,Le Pédant joué
http://www.wikidata.org/entity/Q42194115,"The Peking Syllabary; being a collection of the characters representing the dialect of Peking; arranged after a new orthography in syllabic classes, according to the four tones"
http://www.wikidata.org/entity/Q42194136,The Perception of the Visual World
http://www.wikidata.org/entity/Q42194378,Poems by a Slave
http://www.wikidata.org/entity/Q42194378,The Hope of Liberty
http://www.wikidata.org/entity/Q42194734,The Purgatory of Suicides
http://www.wikidata.org/entity/Q42194758,La regina e gli insorti
http://www.wikidata.org/entity/Q42194866,Recherches de la France
http://www.wikidata.org/entity/Q42195516,Shajarayi turk
http://www.wikidata.org/entity/Q42192613,The man died
http://www.wikidata.org/entity/Q42192752,Mathematical recreations and essays
http://www.wikidata.org/entity/Q42193104,Monument to the Third International
http://www.wikidata.org/entity/Q42193349,The Nature of Mathematics
http://www.wikidata.org/entity/Q42193427,A New Class of Faults and their Bearing on Continental Drift
http://www.wikidata.org/entity/Q42193556,"Nouveau traité de diplomatique, où l'on examine les fondemens de cet art"
http://www.wikidata.org/entity/Q42193881,Orfeo
http://www.wikidata.org/entity/Q107089140,A Clockwork Orange: A Play with Music
http://www.wikidata.org/entity/Q42195941,Steichen the Photographer
http://www.wikidata.org/entity/Q42196369,"Theatro critico universal ó Discursos varios en todo genero de materias, para desengaño de errores comunes ..."
http://www.wikidata.org/entity/Q42196396,Theorie des operations lineaires
http://www.wikidata.org/entity/Q42196421,Theory of Social Structure
http://www.wikidata.org/entity/Q42197094,Uronometria Nova
http://www.wikidata.org/entity/Q100297462,The kibitzer
http://www.wikidata.org/entity/Q100414757,Nahkateollisuuden kaksi vuosisataa: Teollinen nahanvalmistus Suomesssa 1819-2019
http://www.wikidata.org/entity/Q100451714,The Lost Museum: The Nazi Conspiracy to Steal the World's Greatest Art
http://www.wikidata.org/entity/Q101196135,Suomalainen kenkä : pinkojia ja piikkareita
http://www.wikidata.org/entity/Q101515294,עץ הדר
http://www.wikidata.org/entity/Q102436928,A Critical Fable
http://www.wikidata.org/entity/Q102440349,La Traversée
http://www.wikidata.org/entity/Q102442019,We Are Going
http://www.wikidata.org/entity/Q104033444,"Albuminscriptie van Cornelius Buys (1559-1632), baljuw en drossaard van Puremerend, voor Hiskia van Harinxma thoe Slooten"
http://www.wikidata.org/entity/Q104034181,The Choice
http://www.wikidata.org/entity/Q104717501,Borderlines: A Collection of New Writing from the North West
http://www.wikidata.org/entity/Q104796675,Behn's Flow
http://www.wikidata.org/entity/Q104796809,Went Home to Meet White Supremacy
http://www.wikidata.org/entity/Q105887025,畴人传汇编
http://www.wikidata.org/entity/Q105887025,疇人傳彙編
http://www.wikidata.org/entity/Q106315923,El jardín de las delicias
http://www.wikidata.org/entity/Q106964676,红纱巾
