item,itemLabel
http://www.wikidata.org/entity/Q3279065,The Bermuda Triangle
http://www.wikidata.org/entity/Q3280735,Terra Sonâmbula
http://www.wikidata.org/entity/Q3289702,Birdy
http://www.wikidata.org/entity/Q3289889,Walden Two
http://www.wikidata.org/entity/Q3300215,Mauprat
http://www.wikidata.org/entity/Q3316862,Mission terminée
http://www.wikidata.org/entity/Q3393084,Podkayne of Mars
http://www.wikidata.org/entity/Q3419875,The Prince of Abissinia: A Tale
http://www.wikidata.org/entity/Q3433284,Rite of Passage
http://www.wikidata.org/entity/Q3452094,Rue des Boutiques Obscures
http://www.wikidata.org/entity/Q3482822,Si c'était à refaire
http://www.wikidata.org/entity/Q3503335,F. L. Věk
http://www.wikidata.org/entity/Q3503405,Sula
http://www.wikidata.org/entity/Q3505311,Život a dílo skladatele Foltýna
http://www.wikidata.org/entity/Q3505812,Babička
http://www.wikidata.org/entity/Q3508698,Hordubal
http://www.wikidata.org/entity/Q3512070,Psohlavci
http://www.wikidata.org/entity/Q3512084,Filosofská historie
http://www.wikidata.org/entity/Q3555725,Ο Καπετάν Μιχάλης
http://www.wikidata.org/entity/Q3564795,Krakatit
http://www.wikidata.org/entity/Q3681191,Clotel
http://www.wikidata.org/entity/Q3693562,Corinne ou l'Italie
http://www.wikidata.org/entity/Q3744835,Wise Children
http://www.wikidata.org/entity/Q3746003,Firmin: Adventures of a Metropolitan Lowlife
http://www.wikidata.org/entity/Q3793472,Il clandestino
http://www.wikidata.org/entity/Q3793915,Ghost in the Mirror
http://www.wikidata.org/entity/Q27321,Один день Ивана Денисовича
http://www.wikidata.org/entity/Q45192,The Hound of the Baskervilles
http://www.wikidata.org/entity/Q50948,Евгений Онегин
http://www.wikidata.org/entity/Q63707,Как закалялась сталь
http://www.wikidata.org/entity/Q83799,Мы
http://www.wikidata.org/entity/Q116373,The English Assassin
http://www.wikidata.org/entity/Q132269,Howl's Moving Castle
http://www.wikidata.org/entity/Q144547,Накануне
http://www.wikidata.org/entity/Q144569,Капитанская дочка
http://www.wikidata.org/entity/Q165318,Преступленіе и наказаніе
http://www.wikidata.org/entity/Q174596,Moby-Dick
http://www.wikidata.org/entity/Q182961,Jane Eyre
http://www.wikidata.org/entity/Q188538,Мастер и Маргарита
http://www.wikidata.org/entity/Q191288,The Satanic Verses
http://www.wikidata.org/entity/Q191380,Notre-Dame de Paris
http://www.wikidata.org/entity/Q191838,Le Comte de Monte-Cristo
http://www.wikidata.org/entity/Q206870,Доктор Живаго
http://www.wikidata.org/entity/Q207964,Digital Fortress
http://www.wikidata.org/entity/Q209632,Terra Nostra
http://www.wikidata.org/entity/Q211927,Трудно быть богом
http://www.wikidata.org/entity/Q246409,To a God Unknown
http://www.wikidata.org/entity/Q248096,"The history of Tom Jones, a foundling"
http://www.wikidata.org/entity/Q264451,L'Innomable
http://www.wikidata.org/entity/Q264519,All the Pretty Horses
http://www.wikidata.org/entity/Q265954,Slaughterhouse-Five
http://www.wikidata.org/entity/Q268545,Thérèse Raquin
http://www.wikidata.org/entity/Q313129,Middlemarch
http://www.wikidata.org/entity/Q326914,The Adventures of Tom Sawyer
http://www.wikidata.org/entity/Q336786,Das siebte Kreuz
http://www.wikidata.org/entity/Q373479,Továrna na absolutno
http://www.wikidata.org/entity/Q374204,Life of Pi
http://www.wikidata.org/entity/Q378786,The God of Small Things
http://www.wikidata.org/entity/Q387961,Independence Day
http://www.wikidata.org/entity/Q441055,Gardens of the Moon
http://www.wikidata.org/entity/Q460583,"The Posthumous Papers of the Pickwick Club, Containing a Faithful Record of the Perambulations, Perils, Travels, Adventures and Sporting Transactions of the Corresponding Members"
http://www.wikidata.org/entity/Q462560,The Game-Players of Titan
http://www.wikidata.org/entity/Q464254,L’idole
http://www.wikidata.org/entity/Q465065,Le Pilote du Danube
http://www.wikidata.org/entity/Q466196,The End of Eternity
http://www.wikidata.org/entity/Q467017,The Annals of the Heechee
http://www.wikidata.org/entity/Q467906,Fenomen Kosmosu
http://www.wikidata.org/entity/Q475589,A Princess of Mars
http://www.wikidata.org/entity/Q475589,Under the Moons of Mars
http://www.wikidata.org/entity/Q476871,The Call of the Wild
http://www.wikidata.org/entity/Q487364,Anathem
http://www.wikidata.org/entity/Q538390,To Have and Have Not
http://www.wikidata.org/entity/Q543116,Death Comes for the Archbishop
http://www.wikidata.org/entity/Q552238,Daniel Deronda
http://www.wikidata.org/entity/Q579507,El reino de este mundo
http://www.wikidata.org/entity/Q582811,"Tinker, Tailor, Soldier, Spy"
http://www.wikidata.org/entity/Q583705,Tragicomedia de Calisto y Melibea
http://www.wikidata.org/entity/Q595056,Обитаемый остров
http://www.wikidata.org/entity/Q597545,The Reluctant Fundamentalist
http://www.wikidata.org/entity/Q625764,Midnight's Children
http://www.wikidata.org/entity/Q634778,Damals war es Friedrich
http://www.wikidata.org/entity/Q638327,Silas Marner
http://www.wikidata.org/entity/Q716766,Vendredi ou les Limbes du Pacifique
http://www.wikidata.org/entity/Q743180,On the Road
http://www.wikidata.org/entity/Q752584,Mrs Dalloway
http://www.wikidata.org/entity/Q762203,The Professor
http://www.wikidata.org/entity/Q762315,Los autonautas de la cosmopista
http://www.wikidata.org/entity/Q768389,Snow Crash
http://www.wikidata.org/entity/Q836841,Das Glasperlenspiel
http://www.wikidata.org/entity/Q840974,Ivanhoe
http://www.wikidata.org/entity/Q860577,Die Geschichte von Emil Sinclairs Jugend
http://www.wikidata.org/entity/Q863438,The Valley of Fear
http://www.wikidata.org/entity/Q865211,L'Homme qui rit
http://www.wikidata.org/entity/Q867990,Clipart
http://www.wikidata.org/entity/Q872689,沈まぬ太陽
http://www.wikidata.org/entity/Q874492,"Flow My Tears, the Policeman Said"
http://www.wikidata.org/entity/Q899334,Die Blechtrommel
http://www.wikidata.org/entity/Q916423,Метро 2033
http://www.wikidata.org/entity/Q923551,Everything Is Illuminated
http://www.wikidata.org/entity/Q935935,Crónica de una muerte anunciada
http://www.wikidata.org/entity/Q951587,Never Let Me Go
http://www.wikidata.org/entity/Q963659,"Dealings with the Firm of Dombey and Son: Wholesale, Retail and for Export"
http://www.wikidata.org/entity/Q971767,Beloved
http://www.wikidata.org/entity/Q987989,A Bad Boy's Diary
http://www.wikidata.org/entity/Q1031337,The Children Star
http://www.wikidata.org/entity/Q1033195,Mortal Kombat
http://www.wikidata.org/entity/Q1042011,Ночной Дозор
http://www.wikidata.org/entity/Q1045464,The Age of Innocence
http://www.wikidata.org/entity/Q1061284,Pantaleón y las visitadoras
http://www.wikidata.org/entity/Q1107000,Babbitt
http://www.wikidata.org/entity/Q1476619,Their Eyes Were Watching God
http://www.wikidata.org/entity/Q1517277,Geschichte des Agathon
http://www.wikidata.org/entity/Q1588078,The Unfortunate Traveller
http://www.wikidata.org/entity/Q1609780,Middlesex
http://www.wikidata.org/entity/Q1744488,L’Adultera
http://www.wikidata.org/entity/Q1755351,Rayuela
http://www.wikidata.org/entity/Q1770619,The Cole Protocol
http://www.wikidata.org/entity/Q1771668,Paper Money
http://www.wikidata.org/entity/Q1777072,Como agua para chocolate
http://www.wikidata.org/entity/Q1795454,Käsebier erobert den Kurfürstendamm
http://www.wikidata.org/entity/Q1848502,Skulduggery Pleasant
http://www.wikidata.org/entity/Q1886719,Турецкий гамбит
http://www.wikidata.org/entity/Q1900478,Mutiny on the Bounty
http://www.wikidata.org/entity/Q1957402,Märchenmond
http://www.wikidata.org/entity/Q1966939,Статский советник
http://www.wikidata.org/entity/Q1966961,"Коронация, или Последний из романов"
http://www.wikidata.org/entity/Q1971599,Pompeii
http://www.wikidata.org/entity/Q1991597,The Terror
http://www.wikidata.org/entity/Q2030203,La muerte de Artemio Cruz
http://www.wikidata.org/entity/Q2042566,Farmer in the Sky
http://www.wikidata.org/entity/Q2048624,"Pamela; or, Virtue Rewarded"
http://www.wikidata.org/entity/Q2082630,Cugel's Saga
http://www.wikidata.org/entity/Q2091094,The Heart of Midlothian
http://www.wikidata.org/entity/Q2246971,キッチン
http://www.wikidata.org/entity/Q2251772,Что делать?
http://www.wikidata.org/entity/Q2268391,Wrinkle in Time
http://www.wikidata.org/entity/Q2333013,The Town and the City
http://www.wikidata.org/entity/Q2369270,Последний Дозор
http://www.wikidata.org/entity/Q2385110,Ариэль
http://www.wikidata.org/entity/Q2388362,Tahtamaa
http://www.wikidata.org/entity/Q2499056,The Warlord of Mars
http://www.wikidata.org/entity/Q2538493,The Sands of Mars
http://www.wikidata.org/entity/Q2545720,El príncipe de la niebla
http://www.wikidata.org/entity/Q2560269,The High Crusade
http://www.wikidata.org/entity/Q2562794,Notre Dame des Fleurs
http://www.wikidata.org/entity/Q2563052,La invención de Morel
http://www.wikidata.org/entity/Q2567084,Sphinx
http://www.wikidata.org/entity/Q2603313,Doomsday Book
http://www.wikidata.org/entity/Q2605107,The Final Programme
http://www.wikidata.org/entity/Q2607078,Mary Barton
http://www.wikidata.org/entity/Q2611046,Adam Bede
http://www.wikidata.org/entity/Q2635116,Halo: First Strike
http://www.wikidata.org/entity/Q2635218,Histoire de Gil Blas de Santillane
http://www.wikidata.org/entity/Q2657795,Wolf Hall
http://www.wikidata.org/entity/Q2657860,Αἰθιοπικά
http://www.wikidata.org/entity/Q2659725,The Bride of Lammermoor
http://www.wikidata.org/entity/Q2664833,La Dame de Monsoreau
http://www.wikidata.org/entity/Q2714888,Дневной дозор
http://www.wikidata.org/entity/Q2749203,Justine
http://www.wikidata.org/entity/Q2755160,Ugly Little Boy
http://www.wikidata.org/entity/Q2776448,My Ántonia
http://www.wikidata.org/entity/Q2783135,Dodsworth
http://www.wikidata.org/entity/Q2842656,Amelia
http://www.wikidata.org/entity/Q2846293,Desperate Remedies
http://www.wikidata.org/entity/Q2927387,Bubble Gum
http://www.wikidata.org/entity/Q2947168,Ceux qui sauront
http://www.wikidata.org/entity/Q2956462,Caos Calmo
http://www.wikidata.org/entity/Q2972092,Τῶν Περὶ Χαιρέαν Καὶ Καλλιρρόην
http://www.wikidata.org/entity/Q2990566,Deceived
http://www.wikidata.org/entity/Q2993164,Сумеречный Дозор
http://www.wikidata.org/entity/Q23712215,The Ragged Astronauts
http://www.wikidata.org/entity/Q23763212,Karen Memory
http://www.wikidata.org/entity/Q23826201,Unchangeable spots of leopards
http://www.wikidata.org/entity/Q24242143,"Dispara, yo ya estoy muerto"
http://www.wikidata.org/entity/Q24255710,Luna: Wolf Moon
http://www.wikidata.org/entity/Q24255787,Checker and the Derailleurs
http://www.wikidata.org/entity/Q24702965,Οι Έμποροι των Εθνών
http://www.wikidata.org/entity/Q24706944,Nomen omen
http://www.wikidata.org/entity/Q24834411,我不是潘金莲
http://www.wikidata.org/entity/Q24834945,心理罪
http://www.wikidata.org/entity/Q24855976,"열정, 같은 소리 하고 있네"
http://www.wikidata.org/entity/Q24865409,わたしをみつけて
http://www.wikidata.org/entity/Q24870872,范の犯罪
http://www.wikidata.org/entity/Q24871291,窓を開けますか?
http://www.wikidata.org/entity/Q24890846,無法松の一生
http://www.wikidata.org/entity/Q24896400,忘れ雪
http://www.wikidata.org/entity/Q24902916,忍法忠臣蔵
http://www.wikidata.org/entity/Q24952383,La Femme pauvre
http://www.wikidata.org/entity/Q25217435,Carnival
http://www.wikidata.org/entity/Q25218086,Eligible
http://www.wikidata.org/entity/Q25378425,The Name of the World
http://www.wikidata.org/entity/Q25383489,Flesh and blood
http://www.wikidata.org/entity/Q25394394,Светлая личность
http://www.wikidata.org/entity/Q25394591,The Child Wife
http://www.wikidata.org/entity/Q25405766,The Game of Lives
http://www.wikidata.org/entity/Q25418278,Аз още броя дните
http://www.wikidata.org/entity/Q25438763,The Hidden Oracle
http://www.wikidata.org/entity/Q25465490,Frontkammerater
http://www.wikidata.org/entity/Q25467102,"Polski Wallenberg, Rzecz o Henryku Sławiku"
http://www.wikidata.org/entity/Q25467213,Observator cultural
http://www.wikidata.org/entity/Q25469303,Svadba
http://www.wikidata.org/entity/Q25474980,Kırmızı Saçlı Kadın
http://www.wikidata.org/entity/Q25519313,Püha ja õudne lõhn
http://www.wikidata.org/entity/Q25541266,"ამბრნი, უმბრნი და არაბნი"
http://www.wikidata.org/entity/Q25542476,ბესტსელერი
http://www.wikidata.org/entity/Q25578691,Les ruines
http://www.wikidata.org/entity/Q25578692,El cai nunca duerme
http://www.wikidata.org/entity/Q25578693,Diariu de viaxe
http://www.wikidata.org/entity/Q25796295,Otroštvo
http://www.wikidata.org/entity/Q25817115,Le tunnel des damnés
http://www.wikidata.org/entity/Q25935466,侠飯
http://www.wikidata.org/entity/Q26158014,The Noise of Time
http://www.wikidata.org/entity/Q26270174,Tintin: The Complete Companion
http://www.wikidata.org/entity/Q26270798,Роби
http://www.wikidata.org/entity/Q26486797,Le forestier
http://www.wikidata.org/entity/Q26709699,I reni di Mick Jagger
http://www.wikidata.org/entity/Q26866972,Kanizak
http://www.wikidata.org/entity/Q26866972,"The Quadroon: Or, A Lover's Adventures in Louisiana"
http://www.wikidata.org/entity/Q26866972,Квартеронка
http://www.wikidata.org/entity/Q26877889,Время женщин
http://www.wikidata.org/entity/Q26882632,The Cutting Room
http://www.wikidata.org/entity/Q26940869,Les vermoulures
http://www.wikidata.org/entity/Q27016941,Аскольдова могила
http://www.wikidata.org/entity/Q27044750,Poulets grillés
http://www.wikidata.org/entity/Q27067964,El silencio de la ciudad blanca
http://www.wikidata.org/entity/Q27132670,Unravel Me
http://www.wikidata.org/entity/Q27132702,Fracture Me
http://www.wikidata.org/entity/Q27134110,Die Toten
http://www.wikidata.org/entity/Q27405305,Moon Called
http://www.wikidata.org/entity/Q27429960,Blood Bound
http://www.wikidata.org/entity/Q27430107,Iron Kissed
http://www.wikidata.org/entity/Q27431233,Bone Crossed
http://www.wikidata.org/entity/Q27453434,Silver Borne
http://www.wikidata.org/entity/Q27460641,River Marked
http://www.wikidata.org/entity/Q27477560,Frost Burned
http://www.wikidata.org/entity/Q27507566,Night Broken
http://www.wikidata.org/entity/Q27554628,Fire Touched
http://www.wikidata.org/entity/Q27580873,Cry Wolf
http://www.wikidata.org/entity/Q27588655,Meir Ezofovič
http://www.wikidata.org/entity/Q27614675,Hunting Ground
http://www.wikidata.org/entity/Q27651361,Fair Game
http://www.wikidata.org/entity/Q27653396,Dead Heat
http://www.wikidata.org/entity/Q27685120,Возвращение Будды
http://www.wikidata.org/entity/Q27763467,Foreigner
http://www.wikidata.org/entity/Q27765618,Invader
http://www.wikidata.org/entity/Q27791748,Inheritor
http://www.wikidata.org/entity/Q27796013,Precursor
http://www.wikidata.org/entity/Q27825200,Defender
http://www.wikidata.org/entity/Q27826749,Explorer
http://www.wikidata.org/entity/Q27832296,Pulphagus®
http://www.wikidata.org/entity/Q27861917,Destroyer
http://www.wikidata.org/entity/Q27862835,Pretender
http://www.wikidata.org/entity/Q27863957,Deliverer
http://www.wikidata.org/entity/Q27870312,Conspirator
http://www.wikidata.org/entity/Q27882253,Deceiver
http://www.wikidata.org/entity/Q27886457,Betrayer
http://www.wikidata.org/entity/Q27887635,Intruder
http://www.wikidata.org/entity/Q27891159,Protector
http://www.wikidata.org/entity/Q27891529,Peacemaker
http://www.wikidata.org/entity/Q27892869,Tracker
http://www.wikidata.org/entity/Q27897598,Visitor
http://www.wikidata.org/entity/Q27910125,Dust or Polish?
http://www.wikidata.org/entity/Q27917009,Necessity
http://www.wikidata.org/entity/Q27923840,Γαλήνη
http://www.wikidata.org/entity/Q27949219,Кућа сећања и заборава
http://www.wikidata.org/entity/Q28001498,Teatr Niewidzialnych Dzieci
http://www.wikidata.org/entity/Q28001564,The Longest Way Home
http://www.wikidata.org/entity/Q28038720,Shackleton's Stowaway
http://www.wikidata.org/entity/Q28057510,Dagny oder ein Fest der Liebe
http://www.wikidata.org/entity/Q28057510,"Dagny, or a Love Feast"
http://www.wikidata.org/entity/Q4013715,Blackberry Wine
http://www.wikidata.org/entity/Q4021656,XY
http://www.wikidata.org/entity/Q4080568,Бегущая по волнам
http://www.wikidata.org/entity/Q4122596,Война с лилипутами
http://www.wikidata.org/entity/Q4142541,Голубое сало
http://www.wikidata.org/entity/Q4142541,Der himmelblaue Speck
http://www.wikidata.org/entity/Q4145038,Города и годы
http://www.wikidata.org/entity/Q4179754,Жесть
http://www.wikidata.org/entity/Q4260210,Лѣто Господне
http://www.wikidata.org/entity/Q4360205,Петербургские трущобы
http://www.wikidata.org/entity/Q4367932,Поднятая целина
http://www.wikidata.org/entity/Q4377785,Приваловские миллионы
http://www.wikidata.org/entity/Q4378443,Tomek na Czarnym Lądzie
http://www.wikidata.org/entity/Q4380308,Прокляты и убиты
http://www.wikidata.org/entity/Q4382389,Прощание с Матёрой
http://www.wikidata.org/entity/Q4388342,Разгром
http://www.wikidata.org/entity/Q4415602,Семнадцать мгновений весны
http://www.wikidata.org/entity/Q4593382,"The ""Genius"""
http://www.wikidata.org/entity/Q4631472,2312
http://www.wikidata.org/entity/Q4656260,A Darker Domain
http://www.wikidata.org/entity/Q4659153,A Rather English Marriage
http://www.wikidata.org/entity/Q4659220,A Riddle of Roses
http://www.wikidata.org/entity/Q4659417,A Separate Peace
http://www.wikidata.org/entity/Q4676685,Act of Love
http://www.wikidata.org/entity/Q4690699,Dopo il divorzio
http://www.wikidata.org/entity/Q4691072,Against the Day
http://www.wikidata.org/entity/Q4726176,Alice in Blunderland: An Iridescent Dream
http://www.wikidata.org/entity/Q4733682,Almanac of the Dead
http://www.wikidata.org/entity/Q4749855,An Cléireach
http://www.wikidata.org/entity/Q4762309,Angel at the Fence. The True Story of a Love That Survived
http://www.wikidata.org/entity/Q4780106,Apocalypso
http://www.wikidata.org/entity/Q4783380,ليالي ألف ليلة
http://www.wikidata.org/entity/Q4787502,Vetrarborgin
http://www.wikidata.org/entity/Q4921807,Svarte sekunder
http://www.wikidata.org/entity/Q4982058,步步驚心
http://www.wikidata.org/entity/Q5019811,Caliban's War
http://www.wikidata.org/entity/Q5022173,Elskede Poona
http://www.wikidata.org/entity/Q5135450,Closing Time
http://www.wikidata.org/entity/Q5195303,Cursed
http://www.wikidata.org/entity/Q5245459,Dead and Gone
http://www.wikidata.org/entity/Q5255475,Democracy: An American Novel
http://www.wikidata.org/entity/Q5287336,Doctor Fischer of Geneva or The bomb party
http://www.wikidata.org/entity/Q5362166,悪意
http://www.wikidata.org/entity/Q5366046,新参者
http://www.wikidata.org/entity/Q5391840,Ensimmäinen murhani
http://www.wikidata.org/entity/Q5442230,"Felix Holt, the Radical"
http://www.wikidata.org/entity/Q5456034,Cinco minutos
http://www.wikidata.org/entity/Q5462626,Fludd
http://www.wikidata.org/entity/Q5474913,El mandato
http://www.wikidata.org/entity/Q5533702,Gentleman's Agreement
http://www.wikidata.org/entity/Q5574964,Go With Me
http://www.wikidata.org/entity/Q5582788,"Good Morning, Midnight"
http://www.wikidata.org/entity/Q5688989,Den som frykter ulven
http://www.wikidata.org/entity/Q5692159,Heart and Soul
http://www.wikidata.org/entity/Q5724762,Дым
http://www.wikidata.org/entity/Q5826131,El pergamino de la seducción
http://www.wikidata.org/entity/Q5908038,Ichar
http://www.wikidata.org/entity/Q5917969,How Many Miles to Babylon?
http://www.wikidata.org/entity/Q5985169,Lód
http://www.wikidata.org/entity/Q6005252,72. Koğuş
http://www.wikidata.org/entity/Q6012463,İçimizdeki Şeytan
http://www.wikidata.org/entity/Q6015046,ელგუჯა
http://www.wikidata.org/entity/Q6035299,Inne pieśni
http://www.wikidata.org/entity/Q6050081,Kuyucaklı Yusuf
http://www.wikidata.org/entity/Q6064978,Fırat Suyu Kan Akıyor Baksana
http://www.wikidata.org/entity/Q6066299,İkra
http://www.wikidata.org/entity/Q6444452,Kung Fu High School
http://www.wikidata.org/entity/Q6469200,Lad: A Dog
http://www.wikidata.org/entity/Q6517721,hi
http://www.wikidata.org/entity/Q6535598,Leviathan Wakes
http://www.wikidata.org/entity/Q6549300,Limes inferior
http://www.wikidata.org/entity/Q6601351,דודה פרהומה לא הייתה זונה
http://www.wikidata.org/entity/Q6665338,O condutor de autobús que quería ser Deus
http://www.wikidata.org/entity/Q6665338,הקייטנה של קנלר
http://www.wikidata.org/entity/Q6669436,Чапаев
http://www.wikidata.org/entity/Q6815639,Memories of the Ford Administration
http://www.wikidata.org/entity/Q6929440,Mr Norris Changes Trains
http://www.wikidata.org/entity/Q6929908,Mrs. Wiggs of the Cabbage Patch
http://www.wikidata.org/entity/Q7114489,Owen Glendower
http://www.wikidata.org/entity/Q7201200,Planet of the Apes: The Fall
http://www.wikidata.org/entity/Q7233385,Opętani
http://www.wikidata.org/entity/Q7301985,Rebecca of Sunnybrook Farm
http://www.wikidata.org/entity/Q7363279,Romola
http://www.wikidata.org/entity/Q7379065,Ruling Passion
http://www.wikidata.org/entity/Q7382844,Ruth
http://www.wikidata.org/entity/Q7490684,Shatter Me
http://www.wikidata.org/entity/Q7500129,Shohola Falls
http://www.wikidata.org/entity/Q7536888,Skulduggery Pleasant: Dark Days
http://www.wikidata.org/entity/Q7536889,Skulduggery Pleasant: Death Bringer
http://www.wikidata.org/entity/Q7536893,Skulduggery Pleasant: The Faceless Ones
http://www.wikidata.org/entity/Q7536897,Skulduggery Pleasant: Playing with Fire
http://www.wikidata.org/entity/Q7542768,Small Favor
http://www.wikidata.org/entity/Q7572055,Sozaboy: A Novel in Rotten English
http://www.wikidata.org/entity/Q7646051,Surfacing
http://www.wikidata.org/entity/Q7712626,The Adventures of Roderick Random
http://www.wikidata.org/entity/Q7721433,The Carpetbaggers
http://www.wikidata.org/entity/Q7721641,The Cat Who Ate Danish Modern
http://www.wikidata.org/entity/Q7721644,The Cat Who Came to Breakfast
http://www.wikidata.org/entity/Q7721644,Il gatto che giocava a domino
http://www.wikidata.org/entity/Q7721646,The Cat Who Dropped a Bombshell
http://www.wikidata.org/entity/Q42186719,The Ultimate Good Luck
http://www.wikidata.org/entity/Q42186757,De vermaledijde vaders
http://www.wikidata.org/entity/Q42186843,Wildlife
http://www.wikidata.org/entity/Q42191404,In the Beginning
http://www.wikidata.org/entity/Q42273584,Victory Conditions
http://www.wikidata.org/entity/Q42524290,"Aurore, la vraie histoire"
http://www.wikidata.org/entity/Q42728054,The Valley of Decision
http://www.wikidata.org/entity/Q42728800,The Fruit of the Tree
http://www.wikidata.org/entity/Q42729976,The Marne
http://www.wikidata.org/entity/Q42969332,Cold Welcome
http://www.wikidata.org/entity/Q43191356,Vie et aventures de M. de Beauchesne
http://www.wikidata.org/entity/Q43198566,Educational Psychology
http://www.wikidata.org/entity/Q43339738,5 cm
http://www.wikidata.org/entity/Q43480368,God's War
http://www.wikidata.org/entity/Q43480544,Infidel
http://www.wikidata.org/entity/Q43480748,Rapture
http://www.wikidata.org/entity/Q43512554,The Mirror Empire
http://www.wikidata.org/entity/Q43512727,Empire Ascendant
http://www.wikidata.org/entity/Q43625060,A Closed and Common Orbit
http://www.wikidata.org/entity/Q43635157,El refugio
http://www.wikidata.org/entity/Q44370964,Last Days
http://www.wikidata.org/entity/Q45252144,Bến không chồng
http://www.wikidata.org/entity/Q46954932,タテ松
http://www.wikidata.org/entity/Q47004237,Křižáci
http://www.wikidata.org/entity/Q47008389,The Cruel Prince
http://www.wikidata.org/entity/Q47015846,Den lodne bøg
